Time,Latitude,Longitude,counts
1746050821.85,37.870768540863835,-122.32141828952402,32.0
1746050823.84,37.870768540863835,-122.32141828952402,38.5
1746050825.84,37.870768540863835,-122.32141828952402,34.5
1746050829.84,37.870768540863835,-122.32141828952402,42.0
1746050831.85,37.870768540863835,-122.32141828952402,37.5
1746050833.85,37.87076850846691,-122.32141832462874,33.5
1746050835.84,37.87076850846691,-122.32141832462874,44.0
1746050837.82,37.87076850846691,-122.32141832462874,44.0
1746050839.84,37.87076850846691,-122.32141832462874,36.0
1746050841.84,37.87076850846691,-122.32141832462874,35.0
1746050843.85,37.87076850846691,-122.32141832462874,35.5
1746050845.84,37.87076850846691,-122.32141832462874,26.0
1746050847.81,37.87076850846691,-122.32141832462874,26.0
1746050849.85,37.87076850846691,-122.32141832462874,26.0
1746050851.85,37.87076850846691,-122.32141832462874,37.5
1746050853.82,37.87076850846691,-122.32141832462874,37.5
1746050855.84,37.87076850846691,-122.32141832462874,45.0
1746050857.86,37.87076850846691,-122.32141832462874,37.5
1746050859.85,37.87076850846691,-122.32141832462874,32.5
1746050861.84,37.87076850846691,-122.32141832462874,46.0
1746050863.82,37.87076850846691,-122.32141832462874,46.0
1746050865.84,37.87076850846691,-122.32141832462874,41.0
1746050867.84,37.87076850846691,-122.32141832462874,36.0
1746050869.84,37.87076850846691,-122.32141832462874,34.5
1746050871.84,37.87076850846691,-122.32141832462874,33.5
1746050873.84,37.87076850846691,-122.32141832462874,33.5
1746050875.85,37.87076850846691,-122.32141832462874,36.0
1746050877.86,37.87076850846691,-122.32141832462874,36.0
1746050879.84,37.87076850846691,-122.32141832462874,33.0
1746050881.82,37.87076850846691,-122.32141832462874,33.0
1746050883.85,37.87076850846691,-122.32141832462874,25.0
1746050885.85,37.87076850846691,-122.32141832462874,32.5
1746050887.86,37.87076850846691,-122.32141832462874,37.5
1746050889.81,37.87076850846691,-122.32141832462874,37.5
1746050891.87,37.87076850846691,-122.32141832462874,29.5
1746050893.86,37.87076850846691,-122.32141832462874,29.0
1746050895.86,37.87076850846691,-122.32141832462874,30.0
1746050897.86,37.87076850846691,-122.32141832462874,30.0
1746050899.82,37.87076850846691,-122.32141832462874,30.0
1746050901.85,37.87076850846691,-122.32141832462874,28.0
1746050903.84,37.87076850846691,-122.32141832462874,28.5
1746050905.85,37.87076850846691,-122.32141832462874,27.5
1746050907.88,37.87076850846691,-122.32141832462874,29.5
1746050909.81,37.87076850846691,-122.32141832462874,29.5
1746050911.85,37.87076850846691,-122.32141832462874,30.5
1746050913.84,37.87076850846691,-122.32141832462874,27.5
1746050915.84,37.87076850846691,-122.32141832462874,27.0
1746050917.82,37.87076850846691,-122.32141832462874,27.0
1746050919.83,37.87076850846691,-122.32141832462874,22.0
1746050921.87,37.86985251063918,-122.32000534683024,37.0
1746050923.85,37.86985251063918,-122.32000534683024,28.5
1746050925.84,37.86985251063918,-122.32000534683024,29.0
1746050927.81,37.86985251063918,-122.32000534683024,29.0
1746050929.84,37.86985251063918,-122.32000534683024,25.5
1746050931.85,37.86985251063918,-122.32000534683024,38.0
1746050933.84,37.86985251063918,-122.32000534683024,34.5
1746050935.82,37.86983165692529,-122.3199082379421,34.5
1746050937.85,37.86983165692529,-122.3199082379421,33.5
1746050939.84,37.86983165692529,-122.3199082379421,31.0
1746050941.87,37.86983165692529,-122.3199082379421,29.5
1746050943.85,37.86983165692529,-122.3199082379421,25.0
1746050945.82,37.86983165692529,-122.3199082379421,25.0
1746050947.84,37.86983070630727,-122.31990882394958,34.5
1746050949.84,37.86963565134321,-122.31948358357137,31.5
1746050951.86,37.8696356254058,-122.31948351693977,27.0
1746050953.85,37.86963515562094,-122.3194824927642,28.0
1746050955.82,37.86963515562094,-122.3194824927642,28.0
1746050957.85,37.86963412270516,-122.31948024090984,33.5
1746050959.84,37.86963408396699,-122.31948015645696,30.5
1746050961.85,37.8696335954357,-122.3194790914124,28.5
1746050965.85,37.8696335954357,-122.3194790914124,38.0
1746050967.85,37.86945660832334,-122.31917873636363,30.0
1746050969.84,37.869456598958685,-122.31917872047137,31.5
1746050971.84,37.869456384885204,-122.31917835717907,35.5
1746050973.83,37.869456384885204,-122.31917835717907,35.5
1746050975.85,37.869456384885204,-122.31917835717907,36.5
1746050977.85,37.869456384885204,-122.31917835717907,33.0
1746050979.85,37.869456384885204,-122.31917835717907,39.0
1746050981.84,37.870081785851504,-122.31909215736744,39.0
1746050983.84,37.870081785851504,-122.31909215736744,30.0
1746050985.84,37.87008078776399,-122.31906244925631,39.5
1746050987.85,37.870059966844,-122.31902543631244,36.5
1746050989.84,37.87004557539597,-122.31897510208506,39.0
1746050991.82,37.87004557539597,-122.31897510208506,39.0
1746050993.84,37.87004557539597,-122.31897510208506,34.5
1746050995.85,37.87004557539597,-122.31897510208506,39.5
1746050997.84,37.8699986180173,-122.31881086050497,38.0
1746050999.85,37.86999690598676,-122.3188048723811,33.5
1746051001.82,37.86999690598676,-122.3188048723811,33.5
1746051003.85,37.869989215005035,-122.31877797183797,32.0
1746051005.85,37.869989215005035,-122.31877797183797,37.5
1746051007.85,37.869989215005035,-122.31877797183797,35.5
1746051009.82,37.869989215005035,-122.31877797183797,35.5
1746051011.86,37.869989215005035,-122.31877797183797,35.5
1746051013.85,37.869989215005035,-122.31877797183797,34.5
1746051015.85,37.869894445534754,-122.31858942588084,39.0
1746051017.84,37.86989444295541,-122.31858942285703,42.5
1746051019.82,37.86989444295541,-122.31858942285703,42.5
1746051021.84,37.86979729813756,-122.31849845081324,37.0
1746051023.84,37.86979729813756,-122.31849845081324,35.0
1746051025.84,37.87015747460889,-122.31848634654361,28.5
1746051027.84,37.87015789036637,-122.31846312826576,36.5
1746051029.82,37.87015789036637,-122.31846312826576,36.5
1746051031.86,37.87014662102988,-122.31841375740775,40.0
1746051035.84,37.87014710184574,-122.31835859564828,37.0
1746051037.81,37.87014710184574,-122.31835859564828,37.0
1746051039.84,37.87014857778812,-122.31830093729933,43.5
1746051041.85,37.87014857778812,-122.31830093729933,32.0
1746051043.83,37.87015721658419,-122.3182779615869,44.0
1746051045.84,37.87016188667587,-122.31825018356182,40.5
1746051047.84,37.87016774213862,-122.31823149749341,40.5
1746051049.84,37.870170540891976,-122.31820665195694,40.0
1746051051.86,37.870170540891976,-122.31820665195694,47.5
1746051053.84,37.870170540891976,-122.31820665195694,40.0
1746051055.84,37.870170540891976,-122.31820665195694,40.5
1746051057.81,37.870170540891976,-122.31820665195694,40.5
1746051059.84,37.870170540891976,-122.31820665195694,41.0
1746051061.84,37.87018155490795,-122.31804951138504,41.5
1746051063.84,37.870183297157716,-122.31800171450062,40.5
1746051065.82,37.87018380501751,-122.31799648398794,40.5
1746051067.84,37.870186326115565,-122.31797048679363,36.5
1746051069.84,37.87016857718186,-122.31796556538713,34.0
1746051071.84,37.87016856808176,-122.31796556366756,43.5
1746051073.83,37.87016829924672,-122.31796551286112,35.0
1746051075.82,37.87016829924672,-122.31796551286112,35.0
1746051077.84,37.87016829924672,-122.31796551286112,33.5
